,original_n,deco_pca_Kmean,deco_pca_Agglo,deco_pca_MiniB,deco_pca_Gauss,deco_pca_Spect,deco_fast_Kmean,deco_fast_Agglo,deco_fast_MiniB,deco_fast_Gauss,deco_fast_Spect,deco_isom_Kmean,deco_isom_Agglo,deco_isom_MiniB,deco_isom_Gauss,deco_isom_Spect,tabl__Kmean,tabl__Agglo,tabl__MiniB,tabl__Gauss,tabl__Spect,neur_conv_Kmean,neur_conv_Agglo,neur_conv_MiniB,neur_conv_Gauss,neur_conv_Spect,neur_mlp_Kmean,neur_mlp_Agglo,neur_mlp_MiniB,neur_mlp_Gauss,neur_mlp_Spect,neur_lstm_Kmean,neur_lstm_Agglo,neur_lstm_MiniB,neur_lstm_Gauss,neur_lstm_Spect,orig__Kmean,orig__Agglo,orig__MiniB,orig__Gauss,orig__Spect,orig__origi,orig__rando,sp500
2018-01-23,0.01179676123193,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0091594866498629,0.0034987229726255,0.0091594866498629,0.0229248988615164,0.0091594866498629,0.0223372894268849,0.0034987229726255,0.0034987229726255,0.0223372894268849,0.0034987229726255,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0229248988615164,0.0997890468070961,0.0229248988615164,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0119048078584582,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0997890468070961,0.0129280207401942,-0.0121688266852326,0.01179676123193,0.0223372894268849,0.018000000000000002
2018-01-24,0.0356950973716017,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,0.0116384792897743,-0.019558338950656,0.0116384792897743,-0.0177743083226217,0.0116384792897743,-0.0130174566266804,-0.019558338950656,-0.019558338950656,-0.0130174566266804,-0.019558338950656,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,-0.0177743083226217,0.0439889520243395,-0.0177743083226217,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.0161764481488395,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,0.0439889520243395,-0.0047093786411245,-0.0026164339298035,0.0356950973716017,-0.0130174566266804,0.0165
2018-01-25,0.0187045026837988,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,0.0144666684701666,-0.0238515350602201,0.0144666684701666,-0.0236034767769049,0.0144666684701666,0.0023324980688701,-0.0238515350602201,-0.0238515350602201,0.0023324980688701,-0.0238515350602201,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,-0.0236034767769049,0.0321470524549658,-0.0236034767769049,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.014947682768186,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,0.0321470524549658,0.0281841510046776,0.0146464531486867,0.0187045026837988,0.0023324980688701,0.0116
2018-01-26,-0.0125807185924663,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.0154306334968925,0.043513293190381,0.043513293190381,0.043513293190381,0.010875050718426,0.0154306334968925,0.010875050718426,0.043513293190381,0.010875050718426,0.029532454187803,0.0154306334968925,0.0154306334968925,0.029532454187803,0.0154306334968925,0.043513293190381,0.043513293190381,0.043513293190381,0.0154306334968925,0.043513293190381,0.0181683117341611,0.043513293190381,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0030348549865153,0.043513293190381,0.043513293190381,0.0154306334968925,0.0181683117341611,-0.0212755650706591,0.045674865669895,-0.0125807185924663,0.029532454187803,-0.0034000000000000002
2018-01-29,-0.0075757993721512,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0285714201551081,0.0285714201551081,0.0285714201551081,-0.0093767235919759,0.0194837179685316,-0.0093767235919759,0.0285714201551081,-0.0093767235919759,0.0144659690378208,0.0194837179685316,0.0194837179685316,0.0144659690378208,0.0194837179685316,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0285714201551081,0.0363801529946401,0.0285714201551081,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,-0.03177002303477,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0363801529946401,-0.0088588246670805,0.0056660456730912,-0.0075757993721512,0.0144659690378208,0.0333
2018-01-30,0.0289729701826211,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.0106142074203082,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.006718767711383,-0.0106142074203082,-0.006718767711383,-0.0337837702383728,-0.006718767711383,-0.0167308275499113,-0.0106142074203082,-0.0106142074203082,-0.0167308275499113,-0.0106142074203082,-0.0337837702383728,-0.0337837702383728,-0.0337837702383728,-0.0106142074203082,-0.0337837702383728,-0.02034508808963,-0.0337837702383728,-0.0106142074203082,-0.0106142074203082,-0.0106142074203082,-0.0106142074203082,-0.0106142074203082,-0.0106142074203082,0.0078125,-0.0337837702383728,-0.0337837702383728,-0.0106142074203082,-0.02034508808963,-0.019480291267524,0.0392337030721323,0.0289729701826211,-0.0167308275499113,0.013300000000000001
2018-01-31,-0.0187152349460478,0.0675990593080948,0.0675990593080948,0.0675990593080948,0.0675990593080948,0.0675990593080948,0.0675990593080948,0.0245503153506538,0.0675990593080948,0.0675990593080948,0.0675990593080948,-0.0002552435940478,0.0245503153506538,-0.0002552435940478,0.0675990593080948,-0.0002552435940478,0.0126895262671578,0.0245503153506538,0.0245503153506538,0.0126895262671578,0.0245503153506538,0.0675990593080948,0.0675990593080948,0.0675990593080948,0.0245503153506538,0.0675990593080948,-0.0304878062129325,0.0675990593080948,0.0245503153506538,0.0245503153506538,0.0245503153506538,0.0245503153506538,0.0245503153506538,0.0245503153506538,0.0713178058003269,0.0675990593080948,0.0675990593080948,0.0245503153506538,-0.0304878062129325,0.0089519849925752,-0.002858484917262,-0.0187152349460478,0.0126895262671578,-0.019799999999999998
2018-01-03,0.0015519943090691,0.051912629532081,0.051912629532081,0.051912629532081,0.051912629532081,0.051912629532081,0.051912629532081,-0.0102330829555291,0.051912629532081,0.051912629532081,0.051912629532081,0.0172996089980002,-0.0102330829555291,0.0172996089980002,0.051912629532081,0.0172996089980002,0.065813868650572,-0.0102330829555291,-0.0102330829555291,0.065813868650572,-0.0102330829555291,0.051912629532081,0.051912629532081,0.051912629532081,-0.0102330829555291,0.051912629532081,0.0197940795870239,0.051912629532081,-0.0102330829555291,-0.0102330829555291,-0.0102330829555291,-0.0102330829555291,-0.0102330829555291,-0.0102330829555291,-0.0110584640027867,0.051912629532081,0.051912629532081,-0.0102330829555291,0.0197940795870239,0.022838106650455,-0.027594695137465,0.0015519943090691,0.065813868650572,0.0381
2018-01-05,0.0193301114169033,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,0.0062297709465974,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,0.0154078159308344,0.0062297709465974,0.0154078159308344,-0.0198019615003562,0.0154078159308344,0.0084741682177398,0.0062297709465974,0.0062297709465974,0.0084741682177398,0.0062297709465974,-0.0198019615003562,-0.0198019615003562,-0.0198019615003562,0.0062297709465974,-0.0198019615003562,0.0212031343034608,-0.0198019615003562,0.0062297709465974,0.0062297709465974,0.0062297709465974,0.0062297709465974,0.0062297709465974,0.0062297709465974,-0.0062500238418579,-0.0198019615003562,-0.0198019615003562,0.0062297709465974,0.0212031343034608,0.0055449740179158,0.011284332608588,0.0193301114169033,0.0084741682177398,-0.0217
2018-01-08,0.0409312875305591,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0626381273304892,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0270857825679955,0.0626381273304892,0.0270857825679955,0.0336700012354416,0.0270857825679955,0.0306406977276305,0.0626381273304892,0.0626381273304892,0.0306406977276305,0.0626381273304892,0.0336700012354416,0.0336700012354416,0.0336700012354416,0.0626381273304892,0.0336700012354416,0.0098099790690313,0.0336700012354416,0.0626381273304892,0.0626381273304892,0.0626381273304892,0.0626381273304892,0.0626381273304892,0.0626381273304892,-0.0031446061798816,0.0336700012354416,0.0336700012354416,0.0626381273304892,0.0098099790690313,0.0339040533359098,-0.0020706350459435,0.0409312875305591,0.0306406977276305,0.0036
2018-01-10,0.0732600753074359,0.0118443609930087,0.0118443609930087,0.0118443609930087,0.0118443609930087,0.0118443609930087,0.0118443609930087,0.0033264425892567,0.0118443609930087,0.0118443609930087,0.0118443609930087,-0.0077230890523061,0.0033264425892567,-0.0077230890523061,0.0118443609930087,-0.0077230890523061,0.0078399126576307,0.0033264425892567,0.0033264425892567,0.0078399126576307,0.0033264425892567,0.0118443609930087,0.0118443609930087,0.0118443609930087,0.0033264425892567,0.0118443609930087,0.0153361365979118,0.0118443609930087,0.0033264425892567,0.0033264425892567,0.0033264425892567,0.0033264425892567,0.0033264425892567,0.0033264425892567,0.0062402735631952,0.0118443609930087,0.0118443609930087,0.0033264425892567,0.0153361365979118,0.0657946591554743,-0.0120930339014807,0.0732600753074359,0.0078399126576307,-0.0038
2018-01-11,-0.0064845949370764,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0094085612609284,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0096569352970601,0.0094085612609284,0.0096569352970601,0.0150501926924466,0.0096569352970601,0.0017883099444357,0.0094085612609284,0.0094085612609284,0.0017883099444357,0.0094085612609284,0.0150501926924466,0.0150501926924466,0.0150501926924466,0.0094085612609284,0.0150501926924466,0.0222096796810333,0.0150501926924466,0.0094085612609284,0.0094085612609284,0.0094085612609284,0.0094085612609284,0.0094085612609284,0.0094085612609284,0.0093023019243581,0.0150501926924466,0.0150501926924466,0.0094085612609284,0.0222096796810333,-0.0056399477248898,0.0236582174892916,-0.0064845949370764,0.0017883099444357,-0.0444
2018-01-16,-0.0059911921160862,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,0.0114210591882779,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,0.0138533574407682,0.0114210591882779,0.0138533574407682,-0.0091514647389645,0.0138533574407682,-0.0128710878651839,0.0114210591882779,0.0114210591882779,-0.0128710878651839,0.0114210591882779,-0.0091514647389645,-0.0091514647389645,-0.0091514647389645,0.0114210591882779,-0.0091514647389645,0.0013560686053049,-0.0091514647389645,0.0114210591882779,0.0114210591882779,0.0114210591882779,0.0114210591882779,0.0114210591882779,0.0114210591882779,-0.0077279756349908,-0.0091514647389645,-0.0091514647389645,0.0114210591882779,0.0013560686053049,0.0024580328658252,-0.000112636665391,-0.0059911921160862,-0.0128710878651839,0.026699999999999998
2018-01-17,-0.0015954645068486,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0208786412292196,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0276950279533407,0.0208786412292196,0.0276950279533407,0.0226700639145966,0.0276950279533407,0.0209440761326986,0.0208786412292196,0.0208786412292196,0.0209440761326986,0.0208786412292196,0.0226700639145966,0.0226700639145966,0.0226700639145966,0.0208786412292196,0.0226700639145966,-0.0181916616327517,0.0226700639145966,0.0208786412292196,0.0208786412292196,0.0208786412292196,0.0208786412292196,0.0208786412292196,0.0208786412292196,-0.0031152174104217,0.0226700639145966,0.0226700639145966,0.0208786412292196,-0.0181916616327517,0.026257526097172,0.0068701498373888,-0.0015954645068486,0.0209440761326986,-0.009399999999999999
2018-01-18,-0.000710243532388,0.0238095200810295,0.0238095200810295,0.0238095200810295,0.0238095200810295,0.0238095200810295,0.0238095200810295,-0.007460504488115,0.0238095200810295,0.0238095200810295,0.0238095200810295,0.0078525608731243,-0.007460504488115,0.0078525608731243,0.0238095200810295,0.0078525608731243,-0.0012459895771443,-0.007460504488115,-0.007460504488115,-0.0012459895771443,-0.007460504488115,0.0238095200810295,0.0238095200810295,0.0238095200810295,-0.007460504488115,0.0238095200810295,0.0130115026715158,0.0238095200810295,-0.007460504488115,-0.007460504488115,-0.007460504488115,-0.007460504488115,-0.007460504488115,-0.007460504488115,-0.012499988079071,0.0238095200810295,0.0238095200810295,-0.007460504488115,0.0130115026715158,0.0022500608705706,0.0079418240755524,-0.000710243532388,-0.0012459895771443,0.0083
2018-01-19,-0.0040867012655469,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0158167616844406,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0106246133205061,0.0158167616844406,0.0106246133205061,0.0096230860456647,0.0106246133205061,0.0252628680594741,0.0158167616844406,0.0158167616844406,0.0252628680594741,0.0158167616844406,0.0096230860456647,0.0096230860456647,0.0096230860456647,0.0158167616844406,0.0096230860456647,0.0005900462112835,0.0096230860456647,0.0158167616844406,0.0158167616844406,0.0158167616844406,0.0158167616844406,0.0158167616844406,0.0158167616844406,0.0427215305434416,0.0096230860456647,0.0096230860456647,0.0158167616844406,0.0005900462112835,0.0026847939968086,0.0321829042973702,-0.0040867012655469,0.0252628680594741,-0.0083
2018-01-22,-0.0169491663848465,0.0047656445762669,0.0047656445762669,0.0047656445762669,0.0047656445762669,0.0047656445762669,0.0047656445762669,0.0043997295425108,0.0047656445762669,0.0047656445762669,0.0047656445762669,-0.0004818459572762,0.0043997295425108,-0.0004818459572762,0.0047656445762669,-0.0004818459572762,0.0155577846315195,0.0043997295425108,0.0043997295425108,0.0155577846315195,0.0043997295425108,0.0047656445762669,0.0047656445762669,0.0047656445762669,0.0043997295425108,0.0047656445762669,0.0322960850056965,0.0047656445762669,0.0043997295425108,0.0043997295425108,0.0043997295425108,0.0043997295425108,0.0043997295425108,0.0043997295425108,0.0197267889569436,0.0047656445762669,0.0047656445762669,0.0043997295425108,0.0322960850056965,0.0016388325763991,-0.0016127461824935,-0.0169491663848465,0.0155577846315195,-0.006
2018-01-23,0.01179676123193,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0091594866498629,0.0034987229726255,0.0091594866498629,0.0229248988615164,0.0091594866498629,0.0223372894268849,0.0034987229726255,0.0034987229726255,0.0223372894268849,0.0034987229726255,0.0229248988615164,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0229248988615164,0.0997890468070961,0.0229248988615164,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0034987229726255,0.0119048078584582,0.0229248988615164,0.0229248988615164,0.0034987229726255,0.0997890468070961,0.0129280207401942,-0.0121688266852326,0.01179676123193,0.0223372894268849,0.018000000000000002
2018-01-24,0.0356950973716017,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,0.0116384792897743,-0.019558338950656,0.0116384792897743,-0.0177743083226217,0.0116384792897743,-0.0130174566266804,-0.019558338950656,-0.019558338950656,-0.0130174566266804,-0.019558338950656,-0.0177743083226217,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,-0.0177743083226217,0.0439889520243395,-0.0177743083226217,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.019558338950656,-0.0161764481488395,-0.0177743083226217,-0.0177743083226217,-0.019558338950656,0.0439889520243395,-0.0047093786411245,-0.0026164339298035,0.0356950973716017,-0.0130174566266804,0.0165
2018-01-25,0.0187045026837988,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,0.0144666684701666,-0.0238515350602201,0.0144666684701666,-0.0236034767769049,0.0144666684701666,0.0023324980688701,-0.0238515350602201,-0.0238515350602201,0.0023324980688701,-0.0238515350602201,-0.0236034767769049,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,-0.0236034767769049,0.0321470524549658,-0.0236034767769049,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.0238515350602201,-0.014947682768186,-0.0236034767769049,-0.0236034767769049,-0.0238515350602201,0.0321470524549658,0.0281841510046776,0.0146464531486867,0.0187045026837988,0.0023324980688701,0.0116
2018-01-26,-0.0125807185924663,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.043513293190381,0.0154306334968925,0.043513293190381,0.043513293190381,0.043513293190381,0.010875050718426,0.0154306334968925,0.010875050718426,0.043513293190381,0.010875050718426,0.029532454187803,0.0154306334968925,0.0154306334968925,0.029532454187803,0.0154306334968925,0.043513293190381,0.043513293190381,0.043513293190381,0.0154306334968925,0.043513293190381,0.0181683117341611,0.043513293190381,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0154306334968925,0.0030348549865153,0.043513293190381,0.043513293190381,0.0154306334968925,0.0181683117341611,-0.0212755650706591,0.045674865669895,-0.0125807185924663,0.029532454187803,-0.0034000000000000002
2018-01-29,-0.0075757993721512,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0285714201551081,0.0285714201551081,0.0285714201551081,-0.0093767235919759,0.0194837179685316,-0.0093767235919759,0.0285714201551081,-0.0093767235919759,0.0144659690378208,0.0194837179685316,0.0194837179685316,0.0144659690378208,0.0194837179685316,0.0285714201551081,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0285714201551081,0.0363801529946401,0.0285714201551081,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,0.0194837179685316,-0.03177002303477,0.0285714201551081,0.0285714201551081,0.0194837179685316,0.0363801529946401,-0.0088588246670805,0.0056660456730912,-0.0075757993721512,0.0144659690378208,0.0333
